content,score,label,clean_content,label_encoded
"Butuh isi pulsa isi paket tak perlu jauh jauh keluar rumah, pakai SPay leter saja dibayar bulan depan. Mudah dan hemat waktu.",5,positif,butuh isi pulsa isi paket tak perlu jauh jauh keluar rumah pakai spay leter saja dibayar bulan depan mudah dan hemat waktu,1
sangat baik tapi sayangnya tidak dapat di revisi di shopee Pay yg hilang di buat baru dgn identitas yg baru yg lama dpt di hanguskan,3,negatif,sangat baik tapi sayangnya tidak dapat di revisi di shopee pay yg hilang di buat baru dgn identitas yg baru yg lama dpt di hanguskan,0
"Makasih untuk spaylater udah tidak di bekukan,cuman kendalanya di spinjamnya proses nya tidak secepat biasanya limit juga masih segitu gitu aja.aku kasih bintang 4 karena spaylater udah di aktifkan,maksih",4,positif,makasih untuk spaylater udah tidak di bekukancuman kendalanya di spinjamnya proses nya tidak secepat biasanya limit juga masih segitu gitu ajaaku kasih bintang  karena spaylater udah di aktifkanmaksih,1
"Katanya dapet promo kalau instal shopeepay bakal gratis saldo, potongan harga, voucher segala macem. Eh begitu di instal di ga ada sama sekali semua yang tertera di apl shopee. Saya mohon yah kepada pihak Shopee kalau mau promosi dengan iming2 gratis saldo, voucher dan potongan harga. Tolong ditepati yah. Saya uninstall lagi apk shopeepay nya. Merasa dibohongi",1,negatif,katanya dapet promo kalau instal shopeepay bakal gratis saldo potongan harga voucher segala macem eh begitu di instal di ga ada sama sekali semua yang tertera di apl shopee saya mohon yah kepada pihak shopee kalau mau promosi dengan iming gratis saldo voucher dan potongan harga tolong ditepati yah saya uninstall lagi apk shopeepay nya merasa dibohongi,0
"Awas hati hati ada biaya gaib yg muncul di tagihan spaylater. Kirain sama dg kartu kredit yg tidak berbunga kalau bayar sebelum jatuh tempo. Ternyata mirip PINJOL yang muncul biaya tak terlihat. Ada biaya cicilan yaitu BUNGA meski tidak nyicil. Tolonglah Shopeepay jangan menyamakan diri dg pinjol, tampilkan nilai sesungguhnya saat Checkout bahwa ada biaya layanan dan bunga, kita win win solution lah, pastikan biaya itu disepakati bersama. Kalau tau gini saya ngeri mau pakai paylaternya shopee",1,negatif,awas hati hati ada biaya gaib yg muncul di tagihan spaylater kirain sama dg kartu kredit yg tidak berbunga kalau bayar sebelum jatuh tempo ternyata mirip pinjol yang muncul biaya tak terlihat ada biaya cicilan yaitu bunga meski tidak nyicil tolonglah shopeepay jangan menyamakan diri dg pinjol tampilkan nilai sesungguhnya saat checkout bahwa ada biaya layanan dan bunga kita win win solution lah pastikan biaya itu disepakati bersama kalau tau gini saya ngeri mau pakai paylaternya shopee,0
Tolong dong yg spaylater sm spinjam dibuat yg 2x. Dulu spinjam ada 2x cicilan tp skrg udah ga ada. 3 bln tuh berasa lama bangeettttt huhu,4,positif,tolong dong yg spaylater sm spinjam dibuat yg x dulu spinjam ada x cicilan tp skrg udah ga ada  bln tuh berasa lama bangeettttt huhu,1
"galeri di foto, ko ga bisa di scan. kode QR gwe i galeri bukan kamera(dipindahkan juga ga bisa di scan pula)",2,negatif,galeri di foto ko ga bisa di scan kode qr gwe i galeri bukan kameradipindahkan juga ga bisa di scan pula,0
Good app store saya beralih ke Shopeepay deh ya... Tetangga sebelah ijo Aneh Ribet Padahal transaksi saya 1 bulan bisa 10 juta.. Ngk dapet penawaran pinjam man eh di tolak. Shopee baru dwonload lansung acc pinjaman... Nolong banget sih... Makasih Shopee... Bersama2 kita mewujudkan mimpi,5,positif,good app store saya beralih ke shopeepay deh ya tetangga sebelah ijo aneh ribet padahal transaksi saya  bulan bisa  juta ngk dapet penawaran pinjam man eh di tolak shopee baru dwonload lansung acc pinjaman nolong banget sih makasih shopee bersama kita mewujudkan mimpi,1
"Aplikasi langsung kebuka tanpa keamanan pin/scan sidik dll, pdhl ini e-wallet loh. Dan gk ada pengaturan utk membutakan saldo secara langsung jd langsung terlihat bs siapa saja. Bener2 sangat tdk aman sih",1,negatif,aplikasi langsung kebuka tanpa keamanan pinscan sidik dll pdhl ini ewallet loh dan gk ada pengaturan utk membutakan saldo secara langsung jd langsung terlihat bs siapa saja bener sangat tdk aman sih,0
Ini aplikasi penipuan saya top up tgl 11 kemarin 2.500.000 sampai sekarang belum masuk dan dari pihak shoopepay asu gak bertanggung jawab...semua bukti sudah saya kirim juga.,1,negatif,ini aplikasi penipuan saya top up tgl  kemarin  sampai sekarang belum masuk dan dari pihak shoopepay asu gak bertanggung jawabsemua bukti sudah saya kirim juga,0
"Sekarang top up saldo shopeepay sudah kenak biaya yang awalNya unlimited minimal 100rb sekarang sudah berbayar, apakah kedepannya transfer unlimited akan berbayar juga ya. 😪",2,negatif,sekarang top up saldo shopeepay sudah kenak biaya yang awalnya unlimited minimal rb sekarang sudah berbayar apakah kedepannya transfer unlimited akan berbayar juga ya ,0
Hati hati ini aplikasi maling gagal bayar lewat Qris tapi saldo sejak tgl 13 November sampe 3 November belum juga kembali cuma kebanyakan bacot bacot doang dalam proses dalam penanganan hati hati yang mau download jangan sampe jadi korban selanjutnya ini beneran kalo ada buat bukti bisa masukin gambarnya saya tampilkan di sini dereal aplikasi maling aplikasi korupsi aplikasi anjg,1,negatif,hati hati ini aplikasi maling gagal bayar lewat qris tapi saldo sejak tgl  november sampe  november belum juga kembali cuma kebanyakan bacot bacot doang dalam proses dalam penanganan hati hati yang mau download jangan sampe jadi korban selanjutnya ini beneran kalo ada buat bukti bisa masukin gambarnya saya tampilkan di sini dereal aplikasi maling aplikasi korupsi aplikasi anjg,0
Saya sudah lama punya aplikasi shopee tapi baru coba shopee pay dan ternyata bagus dan banyak manfaatnya buat bayar apa aja terima kasih shopee,5,positif,saya sudah lama punya aplikasi shopee tapi baru coba shopee pay dan ternyata bagus dan banyak manfaatnya buat bayar apa aja terima kasih shopee,1
"Kenapa mau pas klik bayar cuma putih semua, seakan akan sinyal jelek tapi buka aplikasi lain lancar"" Aja tuh, paket datanya masih baru diisi padahal, kirain bakal lebih mudah taunya malah kaya gini hasilnya, mohon diperbaiki ya",1,negatif,kenapa mau pas klik bayar cuma putih semua seakan akan sinyal jelek tapi buka aplikasi lain lancar aja tuh paket datanya masih baru diisi padahal kirain bakal lebih mudah taunya malah kaya gini hasilnya mohon diperbaiki ya,0
"Sejauh ini aku pakai Shopeepay aman dan lancar,aku Ajuin Spaylater langsung ACC dan dapat limit yg lumayan,tapi tolong donk saya mau ajuin Spaylater limit Xtra gagal terus,tolong donk admin nya untuk memperbaiki itu,saya menggunakan Spaylater tidak pernah telat bayar cicilan alias langsung cash no cicil2.tolong dong semoga kedepannya saya bisa mendapatkan limit Xtra Spaylater, terimakasih",4,positif,sejauh ini aku pakai shopeepay aman dan lancaraku ajuin spaylater langsung acc dan dapat limit yg lumayantapi tolong donk saya mau ajuin spaylater limit xtra gagal terustolong donk admin nya untuk memperbaiki itusaya menggunakan spaylater tidak pernah telat bayar cicilan alias langsung cash no ciciltolong dong semoga kedepannya saya bisa mendapatkan limit xtra spaylater terimakasih,1
Pengajuan aktivasi limit perbaharui paylater ditolak kenapa ya jaringan kadang kadang putus padahal sinyal bagus..,5,positif,pengajuan aktivasi limit perbaharui paylater ditolak kenapa ya jaringan kadang kadang putus padahal sinyal bagus,1
"Sudah lama pakai Shopee tapi saya belum tahu ada ndak fitur ini, pembayaran dengan 2 metode bersamaan kaya Bukalap*k, misal saldo shopee pay gak cukup untuk bayar sejumlah harga barang, maka sisanya bisa pakai shopeepay later. Jika belum, mohon update berikutnya ditambahkan. Terimakasih.",5,positif,sudah lama pakai shopee tapi saya belum tahu ada ndak fitur ini pembayaran dengan  metode bersamaan kaya bukalapk misal saldo shopee pay gak cukup untuk bayar sejumlah harga barang maka sisanya bisa pakai shopeepay later jika belum mohon update berikutnya ditambahkan terimakasih,1
"Kenapa setiap mau kirim pesan sama owner banyak pesan yang tidak terkirim, shooee gak ada guna. Harus di perbaiki lagi dong, mana lagi kurir nya Shopee express semua gak bisa milih jnt si cepat atau kurir lain klo yg ekonomi bisa sampai 2 minggu sampainya.",1,negatif,kenapa setiap mau kirim pesan sama owner banyak pesan yang tidak terkirim shooee gak ada guna harus di perbaiki lagi dong mana lagi kurir nya shopee express semua gak bisa milih jnt si cepat atau kurir lain klo yg ekonomi bisa sampai  minggu sampainya,0
"Susah banget log in, knapa gak kayak dulu aja knapa hrs ada apk baru lg bikin ribet. Berkali² log in dpt otp tp gagal terus knapa?",2,negatif,susah banget log in knapa gak kayak dulu aja knapa hrs ada apk baru lg bikin ribet berkali log in dpt otp tp gagal terus knapa,0
"Apaan anj aku isi saldo, udh ada pesannya juga klo itu masuk ke nomer aku. Tapi pas cek spay nya malah gaada anjir. Balikin saldo gua cok",1,negatif,apaan anj aku isi saldo udh ada pesannya juga klo itu masuk ke nomer aku tapi pas cek spay nya malah gaada anjir balikin saldo gua cok,0
Aplilasi paling ribet seindonesia. Sy mau daftar tp. Ribet skli. Berbeda dgn tiktok dan Lazada atau toko pedia yg memudahkan,1,negatif,aplilasi paling ribet seindonesia sy mau daftar tp ribet skli berbeda dgn tiktok dan lazada atau toko pedia yg memudahkan,0
"Aplikasi mantab, bisa buat bayar apa saja, Pakat data Telkomsel",5,positif,aplikasi mantab bisa buat bayar apa saja pakat data telkomsel,1
"Bagus banget...hanya saja lalod setiap buka aplikasinya,tolong di kondisikan padahal sudah sudah konek dengan wifi 🙏🙏",5,positif,bagus bangethanya saja lalod setiap buka aplikasinyatolong di kondisikan padahal sudah sudah konek dengan wifi ,1
Top Aplikasi Sahabat belanja Terbaik.kalau ada penilaian buruk mungkin blm masuk kriteria. Tapi menurut saya apk ini sangat membantu👍.💯👍,5,positif,top aplikasi sahabat belanja terbaikkalau ada penilaian buruk mungkin blm masuk kriteria tapi menurut saya apk ini sangat membantu,1
"shopeepay nya sering kali gabisa di pakai, katanya saldo anda kurang padahal saldonya udah saya lebihin. gabisa tf ke e wallet lain",3,negatif,shopeepay nya sering kali gabisa di pakai katanya saldo anda kurang padahal saldonya udah saya lebihin gabisa tf ke e wallet lain,0
"apk aneh, download lalu aktifasi di tolak karna KTP biram kurang jelas di kamera,tapiii 2 kali ada pembelian yg gagal/di batalkan karna pihak toko menawarkan dan menjual barang yg ga ada di toko nya,2 kali kasus nya seperti ituu lalu pembelian di batalkan setelah nunggu pengiriman berhari hari tapi status apk masih di kemas terus,setelah di batalkan karna kesalahan penjual dan shopee yg ga selektif dalam merekomendasikan toko,,,tapi uang malah masuk ke shopepay,dan ga bisa di pake, ga jelas",1,negatif,apk aneh download lalu aktifasi di tolak karna ktp biram kurang jelas di kameratapiii  kali ada pembelian yg gagaldi batalkan karna pihak toko menawarkan dan menjual barang yg ga ada di toko nya kali kasus nya seperti ituu lalu pembelian di batalkan setelah nunggu pengiriman berhari hari tapi status apk masih di kemas terussetelah di batalkan karna kesalahan penjual dan shopee yg ga selektif dalam merekomendasikan tokotapi uang malah masuk ke shopepaydan ga bisa di pake ga jelas,0
"Tolong adain transfer ke e-wallet lain secara langsung di spay, kalau bisa adain juga kantong kantong biar bisa bagi keuangan dan transaksi praktis lwt spay, adain juga fitur bisa beli dan byr kebutuhan sehari-hari di minimarket terdekat cuma lwt aplikasi spay krna suka bgt sama spay🧡",4,positif,tolong adain transfer ke ewallet lain secara langsung di spay kalau bisa adain juga kantong kantong biar bisa bagi keuangan dan transaksi praktis lwt spay adain juga fitur bisa beli dan byr kebutuhan seharihari di minimarket terdekat cuma lwt aplikasi spay krna suka bgt sama spay,1
"Aplikasi buruk,update data melulu scam .bisanya cuma bikin malu.masa mau scan barcode di Alfamart musti update KTP data dll lagi.bener kata berita dong monopoli ni sopee ,giliran dipakai buat beli pulsa dan barang diaplikasi sendiri bisa.!!!",5,positif,aplikasi burukupdate data melulu scam bisanya cuma bikin malumasa mau scan barcode di alfamart musti update ktp data dll lagibener kata berita dong monopoli ni sopee giliran dipakai buat beli pulsa dan barang diaplikasi sendiri bisa,1
Seneng udah punya aplikasi ini jadi serba mudah kalau transaksi dishope,5,positif,seneng udah punya aplikasi ini jadi serba mudah kalau transaksi dishope,1
"sangat Membantu banget buat aku, pokonya shope, shopeepay dan spaylater keren sih.. semoga makin banyak promo Dan bonusnya.. sukses slalu 🌟🌟🌟🙏🏻😇",5,positif,sangat membantu banget buat aku pokonya shope shopeepay dan spaylater keren sih semoga makin banyak promo dan bonusnya sukses slalu ,1
"Aq suka banget sm aplikasi Shopee soalnya murah dan ga ribet seperti aplikasi lain, the best",5,positif,aq suka banget sm aplikasi shopee soalnya murah dan ga ribet seperti aplikasi lain the best,1
"Kak ini gimana ya punyaku kok udah instal ga bisa2 login pake nomor, daftar pake nomor, login pake shopee tetep g bisa kode otp masuk tp abis itu cm muter2 doang abis tu ga terjadi apa2",1,negatif,kak ini gimana ya punyaku kok udah instal ga bisa login pake nomor daftar pake nomor login pake shopee tetep g bisa kode otp masuk tp abis itu cm muter doang abis tu ga terjadi apa,0
"keterangannya tinggal klaim promo saldo! walaupun kuota terbatas seharusnya paling tidak yg dapat notif pasti dapat! promonya juga ga jelas masih lebih baik promo seabank! masih lebih unggul dari g*pay, lebih jelas dan terperinci dengan pasti, tidak ada eufemisme untuk mencari user aplikasi! uninstall aja menuh2in memori!",1,negatif,keterangannya tinggal klaim promo saldo walaupun kuota terbatas seharusnya paling tidak yg dapat notif pasti dapat promonya juga ga jelas masih lebih baik promo seabank masih lebih unggul dari gpay lebih jelas dan terperinci dengan pasti tidak ada eufemisme untuk mencari user aplikasi uninstall aja menuhin memori,0
"Untuk tim shopee paylater, kenapa kalau saya sudah pakai limit lebih dari 2 juta, untuk pembelian pulsa dan token PLN, selalu muncul pembayaran tidak di dukung, padahal limit spaylater saya masih ada 19 JT an lagi. saya tidak pernah telat bayar sebelum tgl 25 perbulannya tagihan saya sudah saya lunasi. Tolong penjelasannya biar saya tau. Saya sudah banyak pelanggan pulsa dan token kadang kecewa, karena kendala transaksi shopee paylater yang kayak di batasi ini.",3,negatif,untuk tim shopee paylater kenapa kalau saya sudah pakai limit lebih dari  juta untuk pembelian pulsa dan token pln selalu muncul pembayaran tidak di dukung padahal limit spaylater saya masih ada  jt an lagi saya tidak pernah telat bayar sebelum tgl  perbulannya tagihan saya sudah saya lunasi tolong penjelasannya biar saya tau saya sudah banyak pelanggan pulsa dan token kadang kecewa karena kendala transaksi shopee paylater yang kayak di batasi ini,0
Beli Voucher prima freshmart cashback 5000 koin tapi ternyata pas belanja ga bisa dipake...ga ada keterangan apapun di apklikasi shopeepay mengenai gerai mana yg bisa...Instruksi mengenai cara pembayaran menggunakan qris juga ngga ada dan sangat tidak jelas...Lain kali kalau mau nipu jangan begini dong !!!!!,2,negatif,beli voucher prima freshmart cashback  koin tapi ternyata pas belanja ga bisa dipakega ada keterangan apapun di apklikasi shopeepay mengenai gerai mana yg bisainstruksi mengenai cara pembayaran menggunakan qris juga ngga ada dan sangat tidak jelaslain kali kalau mau nipu jangan begini dong ,0
"Terlalu banyak memakan biaya, kita isi dari banking udah kena biaya, nominal yang kita isi pun ga full masuk shopeepay nya, mau trf katanya gratis, giliran mau di gunain layanan nya, bayar. Kecewa sekali saya, download apk ini.",2,negatif,terlalu banyak memakan biaya kita isi dari banking udah kena biaya nominal yang kita isi pun ga full masuk shopeepay nya mau trf katanya gratis giliran mau di gunain layanan nya bayar kecewa sekali saya download apk ini,0
Ini apk bikin gregetan bgt download dengan niat biar bisa bayar lebih mudah malah saldonya ke tahan dan gak tau kemana dalam riwayat (pembayaran sedang dalam proses) udah 2 hari lho pembayaran sedang di proses terus,2,negatif,ini apk bikin gregetan bgt download dengan niat biar bisa bayar lebih mudah malah saldonya ke tahan dan gak tau kemana dalam riwayat pembayaran sedang dalam proses udah  hari lho pembayaran sedang di proses terus,0
